"date_value","dispoType","Homicide: Shooting","Homicide: Other","Attempted Murder","Non-Fatal Shooting","Rape","Robbery with a Deadly Weapon","Robbery","Aggravated Assault","Strangulation","Simple Assault","Other Assaults","Sexual Assault and Other Sex Offenses","Arson","Carjacking","Other Violent Crimes","Burglary/Residential","Burglary/Commercial","Theft","Retail Theft","Theft from Auto","Auto Theft","Fraud","Trespass","Criminal Mischief","Other Property Crimes","Drug Sales with a Firearm","Drug Sales","Drug Possession","Drug Possession in Jails","Firearm Possession by a Prohibited Person","Firearm Possession without a License","Altered Firearm Serial Number","Other Firearm Offenses","Violation of Protection Order","DUI","Prostitution/Sex Work","Patronizing Prostitutes/Sex Workers","Promoting Prostitution","Victim/Witness Intimidation & Retaliation","Threats of Violence","Ethnic Intimidation","Disorderly Conduct","Uncategorized Offenses"
2014-01-21,"Dismissed/Withdrawn/Etc",0,0,0,0,0,6,6,10,0,4,0,0,0,0,3,4,1,1,1,0,3,1,0,0,0,1,5,3,0,2,0,0,0,6,4,0,0,0,0,3,0,0,6
2014-01-21,"Diversion",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2014-01-21,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-01-21,"Guilty",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
2014-01-21,"Guilty Plea/Nolo",0,1,0,0,2,2,0,3,0,1,0,0,1,0,0,2,0,1,0,0,2,1,1,0,0,0,11,0,0,1,2,0,0,2,6,0,0,0,0,0,0,0,4
2014-01-21,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-21,"Total",0,3,0,0,2,8,6,14,0,6,0,0,1,0,3,6,1,3,6,0,5,3,1,0,0,1,18,14,0,3,2,0,0,8,13,2,1,0,0,3,0,0,14
2014-01-22,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-01-22,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-22,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-01-23,"Dismissed/Withdrawn/Etc",0,0,0,0,1,2,2,17,0,7,0,1,0,0,1,5,0,5,4,0,3,0,2,3,0,1,2,4,0,0,2,0,0,1,3,0,0,0,0,1,0,0,0
2014-01-23,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
2014-01-23,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-23,"Guilty",0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,1,8,0,0,0,3,0,0,0
2014-01-23,"Guilty Plea/Nolo",0,0,1,0,0,0,1,13,0,2,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,25,2,1,0,0,0,0,1,2,0,0,0,0,1,0,0,5
2014-01-23,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-23,"Total",0,4,1,1,1,2,3,31,0,10,0,1,0,0,2,5,2,8,21,0,3,1,3,5,1,1,30,30,1,0,2,0,0,2,6,9,1,0,0,5,0,0,7
2014-01-24,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,9,0,1,0,0,0,0,3,4,1,6,2,0,1,0,1,1,0,0,5,14,0,1,0,0,0,0,3,0,0,0,1,2,0,0,1
2014-01-24,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2014-01-24,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-01-24,"Guilty",0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,3,20,0,0,1,1,0,2,2,2,0,0,0,2,0,1,0
2014-01-24,"Guilty Plea/Nolo",0,1,1,0,1,1,0,1,0,1,0,2,0,0,3,2,3,2,0,0,0,0,2,0,0,2,8,4,0,0,0,0,0,0,3,1,0,0,0,1,0,0,2
2014-01-24,"Not Guilty/Acquittal",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1
2014-01-24,"Total",0,1,1,0,1,1,1,18,0,2,0,2,0,0,7,7,4,15,4,0,1,1,4,5,0,2,16,44,0,1,1,1,0,2,12,3,0,0,1,6,0,1,7
2014-01-25,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-25,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,5,0,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-01-25,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-25,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-25,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-25,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-25,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,5,0,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-01-26,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
2014-01-26,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-26,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
2014-01-27,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,2,16,0,7,0,1,0,0,4,4,0,11,1,1,0,0,2,2,0,1,4,4,0,1,0,0,0,2,2,0,0,0,0,2,0,0,3
2014-01-27,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-01-27,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-27,"Guilty",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,0,2,0,0,3,0,0,2,18,0,0,0,0,0,0,5,1,0,0,0,1,0,1,3
2014-01-27,"Guilty Plea/Nolo",0,0,3,0,0,3,1,4,0,0,0,0,0,0,0,1,3,2,5,0,1,2,0,0,0,2,11,4,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0
2014-01-27,"Not Guilty/Acquittal",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,1
2014-01-27,"Total",0,0,3,1,0,4,3,22,0,8,0,1,0,0,4,5,4,18,7,1,4,2,2,5,0,3,18,34,1,3,0,1,0,2,17,2,0,0,0,6,0,1,8
2014-01-28,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,0,10,0,4,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,6,5,1,0,1,0,0,4,1,0,0,0,0,1,0,0,4
2014-01-28,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2014-01-28,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-28,"Guilty",0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,4,6,0,0,0,1,0,0,1
2014-01-28,"Guilty Plea/Nolo",0,0,0,0,2,0,2,5,0,2,0,0,0,0,0,1,1,3,3,0,0,1,2,1,0,0,20,4,0,1,1,0,0,0,3,1,0,0,0,0,0,1,5
2014-01-28,"Not Guilty/Acquittal",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-28,"Total",0,0,0,0,2,1,2,19,0,11,0,0,0,0,1,2,1,8,9,0,1,2,3,1,0,0,29,26,1,1,3,0,0,4,8,10,0,0,0,3,0,1,10
2014-01-29,"Dismissed/Withdrawn/Etc",0,0,0,0,1,1,1,11,0,4,0,0,0,0,1,2,0,1,5,1,0,2,0,1,0,1,8,13,0,1,1,0,0,0,7,0,0,0,0,1,0,0,4
2014-01-29,"Diversion",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-01-29,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-29,"Guilty",0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,2,1,0,1,1,0,1,0,0,5,21,0,1,0,0,0,0,4,4,0,0,0,0,0,0,3
2014-01-29,"Guilty Plea/Nolo",0,0,0,0,0,0,2,5,0,2,0,0,0,1,0,5,3,3,8,0,1,2,0,0,0,0,11,13,1,0,3,0,0,1,5,0,0,0,0,1,0,0,3
2014-01-29,"Not Guilty/Acquittal",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2014-01-29,"Total",0,0,0,0,1,3,4,18,0,6,2,0,0,1,6,7,3,8,15,2,2,5,1,2,0,1,28,52,1,2,4,0,0,1,18,4,0,0,0,2,0,0,11
2014-01-30,"Dismissed/Withdrawn/Etc",0,0,0,0,3,2,3,14,0,12,0,0,0,0,1,5,0,3,5,1,1,1,1,1,0,0,2,5,0,0,1,0,0,9,4,0,0,0,0,2,0,0,3
2014-01-30,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0
2014-01-30,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-30,"Guilty",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
2014-01-30,"Guilty Plea/Nolo",0,0,1,0,0,0,3,4,0,2,0,0,0,0,0,7,1,1,3,0,1,1,0,2,3,0,25,2,0,2,1,0,0,2,8,1,0,0,0,0,0,0,7
2014-01-30,"Not Guilty/Acquittal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-01-30,"Total",0,1,2,0,3,3,6,18,0,16,0,0,0,0,1,13,1,5,10,1,2,2,1,7,3,0,32,27,0,2,2,0,0,11,19,6,1,0,0,2,0,0,10
2014-01-31,"Dismissed/Withdrawn/Etc",0,0,0,0,1,0,2,5,0,1,0,0,0,0,0,0,0,2,5,0,1,1,1,1,0,0,11,13,0,1,3,0,0,0,1,0,0,0,1,0,0,0,4
2014-01-31,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,3,2,3,0,0,0,0,0,1
2014-01-31,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2014-01-31,"Guilty",0,1,1,0,1,0,0,3,0,0,0,0,0,0,2,0,0,7,5,0,1,1,0,1,0,1,13,15,0,0,0,0,0,0,3,3,1,0,0,1,0,1,3
2014-01-31,"Guilty Plea/Nolo",0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,4,0,1,2,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1
2014-01-31,"Not Guilty/Acquittal",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-01-31,"Total",0,1,1,0,3,0,2,16,0,4,1,0,0,0,3,4,0,11,12,0,2,4,1,3,0,1,37,48,1,1,3,0,0,0,18,5,4,0,1,1,0,1,12
2014-02-01,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
2014-02-01,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
2014-02-02,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-02,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2014-02-02,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-02,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-02,"Guilty Plea/Nolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-02,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-02,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2014-02-03,"Dismissed/Withdrawn/Etc",0,0,0,0,1,4,4,15,0,4,0,0,0,1,5,1,0,0,2,1,2,0,1,0,0,0,2,10,0,1,2,0,0,0,4,0,0,0,1,7,0,0,3
2014-02-03,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2014-02-03,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-03,"Guilty",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,5,20,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
2014-02-03,"Guilty Plea/Nolo",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,0,1,0,1,6,0,0,1,1,0,0,0,8,0,0,0,0,1,0,0,1
2014-02-03,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2014-02-03,"Total",0,3,0,0,1,4,5,16,0,6,0,1,0,1,6,7,1,1,5,1,4,1,1,2,0,1,18,42,0,3,3,0,0,0,16,3,0,0,1,9,0,0,7
2014-02-04,"Dismissed/Withdrawn/Etc",0,0,0,0,0,1,2,13,0,2,0,0,0,0,0,2,0,1,5,1,1,0,0,1,0,1,4,8,1,0,0,0,2,7,2,0,0,0,0,2,0,0,5
2014-02-04,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-04,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-04,"Guilty",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,4,15,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2
2014-02-04,"Guilty Plea/Nolo",0,1,1,0,0,1,2,6,0,2,0,2,0,2,1,1,0,0,2,0,1,2,0,0,0,1,14,4,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2
2014-02-04,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014-02-04,"Total",0,1,1,0,0,2,4,20,0,4,0,2,0,2,1,3,0,1,12,1,2,2,3,1,0,3,23,45,1,1,1,0,2,7,7,3,0,0,0,2,0,1,10
2014-02-05,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,4,5,0,1,0,0,0,0,2,1,0,2,5,0,5,0,0,1,0,1,6,11,0,1,0,0,0,0,4,0,0,0,1,0,0,0,6
2014-02-05,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014-02-05,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"Guilty",0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,5,1,0,0,0,0,1,0,4,13,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2
2014-02-05,"Guilty Plea/Nolo",0,0,0,0,0,0,1,7,0,1,0,0,0,0,1,2,0,4,4,1,0,2,0,0,0,1,8,2,1,2,0,1,0,0,2,0,0,0,1,0,0,0,0
2014-02-05,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-05,"Total",0,0,0,0,0,0,5,14,0,2,0,0,0,0,12,3,0,9,14,2,5,2,0,2,1,2,20,30,1,4,0,1,0,0,9,0,1,0,2,1,0,0,9
2014-02-06,"Dismissed/Withdrawn/Etc",0,0,0,0,1,2,4,22,0,5,0,0,1,0,2,1,0,1,8,0,1,0,1,1,0,0,6,6,0,5,1,0,0,6,1,0,0,0,0,5,0,0,4
2014-02-06,"Diversion",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1
2014-02-06,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-06,"Guilty",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2014-02-06,"Guilty Plea/Nolo",0,0,0,0,0,3,1,5,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,18,4,0,1,2,1,0,3,7,0,0,0,0,0,0,1,2
2014-02-06,"Not Guilty/Acquittal",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014-02-06,"Total",0,0,0,0,1,5,6,29,0,9,0,0,1,0,3,2,1,1,14,2,2,0,3,1,0,0,26,24,0,6,3,1,0,9,14,2,0,0,0,5,0,2,8
2014-02-07,"Dismissed/Withdrawn/Etc",0,0,0,0,0,2,1,8,0,0,1,1,0,0,1,2,0,23,4,0,2,0,1,5,0,0,4,5,0,0,1,0,0,0,6,0,0,0,1,0,0,0,6
2014-02-07,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
2014-02-07,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2014-02-07,"Guilty",0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,2,0,0,6,18,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3
2014-02-07,"Guilty Plea/Nolo",0,0,0,0,0,1,0,3,0,1,0,1,0,1,1,1,0,2,2,0,2,0,1,0,0,0,9,3,0,0,0,0,0,1,8,1,1,0,13,0,0,0,3
2014-02-07,"Not Guilty/Acquittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2014-02-07,"Total",0,3,0,0,0,3,2,14,0,1,1,2,0,1,2,3,1,28,16,0,6,1,3,7,0,0,20,31,0,0,2,0,0,1,23,9,1,0,14,1,0,0,13
2014-02-08,"Dismissed/Withdrawn/Etc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"Diversion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2014-02-08,"Exonerated/Won on Appeal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-08,"Guilty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
